web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551348832-20189","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Thoams Calabrese","disappointing","December 17, 2018","At the end of the day we don't use it much.  Not that much you can really do unless you spend alot of money","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_317?ie=UTF8&pageNumber=317&reviewerType=all_reviews"
"1551348490-18951","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Cannon's","Five Stars","October 17, 2018","Great for music through the house and as a white noise machine in our nursery.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_162?ie=UTF8&pageNumber=162&reviewerType=all_reviews"
"1551348280-18217","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Baboo","Love it, works great","November 10, 2017","Love it, works great. The hub works good with turning  the light bulb on and off with the one that came with the one I bought .","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_71?ie=UTF8&pageNumber=71&reviewerType=all_reviews"
"1551348694-19681","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","amy t wenger","Five Stars","January 17, 2018","It's awesome - we use it all the time","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_254?ie=UTF8&pageNumber=254&reviewerType=all_reviews"
"1551348587-19295","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Erica Tellez","Five Stars","January 25, 2018","Best gift for my husband! I hear Alexa'S name all day... Great product and quality is amazing.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_205?ie=UTF8&pageNumber=205&reviewerType=all_reviews"
"1551348482-18917","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","KARYN WOODRUFF","Great product!! Worth the $$","July 30, 2018","Have had this around a week.. I love that I can control items in my house even if I’m not there.. makes me feel better about being away from the house and people don’t know that we are gone.. Alexa has not disappointed!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_158?ie=UTF8&pageNumber=158&reviewerType=all_reviews"
"1551350797-20643","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Buffie Hillgartner","Five Stars","March 20, 2018","I love it!!  It works great!!  Every family member enjoys it!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_374?ie=UTF8&pageNumber=374&reviewerType=all_reviews"
"1551348495-18966","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Raymond G Allum","It brings the world to your easy chair without lifting a finger!","March 1, 2018","Still figuring out everything it can do, but it is really great! It even lets us change channels on our Dish network without lifting a finger! My wife likes it for doing the shopping lists.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_164?ie=UTF8&pageNumber=164&reviewerType=all_reviews"
"1551350851-20837","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mary Lou Cooke","Tuning hands free.","July 25, 2018","Music. News. Shopping list. Jokes. Games","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_398?ie=UTF8&pageNumber=398&reviewerType=all_reviews"
"1551348234-18058","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Patricia McCargo","Echo Plus","February 7, 2018","I really love this item.  It really enhances my home environment and there is so much it can do.  Easily give the Alexa commands or instructions or ask questions and the response is immediate.  Easy to set up and to operate.  The sound quality is excellent and the volume control gets loud enough so that it can be heard throughout the house.

I highly recommend this product.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews"
"1551350738-20467","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Ben Craig","Great Stuff!","August 1, 2018","Love it! Like being able to turn the light on and off remotely.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_352?ie=UTF8&pageNumber=352&reviewerType=all_reviews"
"1551348351-18486","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Handfree!!!  Resposive!!! Never makes you feel alone..","January 16, 2019","Likes:
Compatible options are huge. Music streaming app , tv, smart home etc.
Like sound quality too.
Dialike: It still not recognize hindi/Bollywood song collection well. Siri is better than alexa here.( Alexa ..only work with artist name not with movie name or actor/actress name)","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104&reviewerType=all_reviews"
"1551348537-19114","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Peggy Atkins","So helpful!","January 17, 2018","Couple of favorite uses 1) having Alexa turn lights off & on - a real time and effort saver at Christmas; 2) adding things to lists...if I don’t write things down they tend to be forgotten.  I can be in the middle of cooking & notice I need more of an obscure","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_183?ie=UTF8&pageNumber=183&reviewerType=all_reviews"
"1551348179-17870","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Libby Burkhart","Great piece of mind.","January 25, 2018","This is one of those products that using it makes you want to use it more. The smart home features and the drop in feature let you stay connected to your entire household. But one thing for me that you never hear about is the hands free messaging. So why is that so important?  I live in a secluded area with no neighbors. If I were to fall in my house and not have my phone around me all I have to do is shout out to Alexa to text my husband or make a call. I am not so old that I need a fallen  and I can’t get up device. But this gives me the security that I need if I were to fall or get injured. Great piece of mind for me.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1551348543-19137","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","david semelroth","H","July 28, 2018","Comes with a hub.  Got it during prime day for $99 and a hue white bulb.  Works great.  Now I can add more stuff that required a hub!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_186?ie=UTF8&pageNumber=186&reviewerType=all_reviews"
"1551350802-20661","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","sherman spear","Five Stars","April 30, 2018","My kids love it","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_376?ie=UTF8&pageNumber=376&reviewerType=all_reviews"
"1551348686-19664","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rob","Five Stars","February 26, 2018","Much better than the echo dot.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_251?ie=UTF8&pageNumber=251&reviewerType=all_reviews"
"1551350670-20370","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nancy Stoepker","Five Stars","January 25, 2018","Alexa is becoming a very helpful friend!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_340?ie=UTF8&pageNumber=340&reviewerType=all_reviews"
"1551348819-20142","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","cocoym","Worth the money","September 10, 2018","This is great...  i dont have to buy additional hub anymore, easy to set up just like any echo and it sounds good on music  and loud..","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_311?ie=UTF8&pageNumber=311&reviewerType=all_reviews"
"1551348319-18368","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mark","Incredible device!","October 19, 2018","This product exceeded my expectations in every way.  At first, I was very skeptical of this niche of devices (smart speakers) because I didn't comprehend the full use, however, as I have used Alexa, my understanding of the hype has increased.  I would definitely recommend this to a friend and will potentially give this as a gift.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&pageNumber=89&reviewerType=all_reviews"
"1551348682-19641","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Garth13","It works great.","December 16, 2017","It had problems finding older smart lights. I had to do manual resets but after that, it worked fine. Can't wait for it to work without companion apps for wemo.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_249?ie=UTF8&pageNumber=249&reviewerType=all_reviews"
"1551348727-19802","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","TINNER","ECHO PLUS is not only useful turning lights / televisions off and on","February 27, 2018","ECHO PLUS is not only useful turning lights / televisions off and on, but also fun to play with with some of its corky responses.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_269?ie=UTF8&pageNumber=269&reviewerType=all_reviews"
"1551348810-20107","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","jeffrey Quist","Five Stars","March 26, 2018","I love it and brought two echo dots also","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_307?ie=UTF8&pageNumber=307&reviewerType=all_reviews"
"1551348347-18467","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Hunter","Not there yet.","February 16, 2018","Great to play music if you need a speaker.  Other than that I can use my Pixel phone to address my inquiries visually.  Seems, Alexa knows a lot of unimportant, trivial or useless facts.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&pageNumber=102&reviewerType=all_reviews"
"1551348447-18799","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Maxalott","Three Stars","May 22, 2018","did not work on my system returned","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_143?ie=UTF8&pageNumber=143&reviewerType=all_reviews"
"1551348804-20083","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Nice Bluetooth speaker","January 17, 2018","She doesn't seem to know very much , I thought she would be more infor.ative and helpful . Nice Bluetooth speaker.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_304?ie=UTF8&pageNumber=304&reviewerType=all_reviews"
"1551348214-17988","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jake D.","Great speaker!","August 11, 2018","So far this echo plus has been fantastic. It came with a single Phillips hue bulb, which is my only ""smart"" home device. I have given five stars based almost entirely on the fact that, bottom line, it's a great speaker to my ears. I've spent the same amount on speakers that didn't perform as well as the echo plus, and you can talk to it. There's something nice about telling Alexa to play one of your favorite bands, and poof, their playing. Overall, would definitely recommend. Also, should mention that I chose this model because of the built in smart hub. However, I haven't had that much of an opportunity to play around with that aspect. Will update if anything major changes in the future!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1551348143-17729","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","David T Flynn","This is a great item. I have tied in some light control ...","December 22, 2017","This is a great item.  I have tied in some light control accessories and will be getting a wifi thermostat shortly.  Everything ties in well and set up was easy. The sound on this unit is really impressive for such a small device and the microphones have no problem picking up your voice.  If you get multiple units (we have two Dots and a regular Echo) make sure you give each different names unless they are on separate floors.  Otherwise they will all respond when you call it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1551348671-19605","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Miguel Concepcion","Awesome","August 28, 2018","I love it to keep my Reminders strongly recommend to have It","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_244?ie=UTF8&pageNumber=244&reviewerType=all_reviews"
"1551348273-18196","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","marynell","It is a great product and works well","August 2, 2018","It is a great product and works well. The only problem I have is adding devices.  Takes too much time and research getting them to work.  Wanted a Ring doorbell, but  will wait until setup is easier.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&reviewerType=all_reviews"
"1551348332-18409","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Scott Yelof","Cool but has issues","January 15, 2018","Every time we try and improve the voice recognition by using the voice trainer it crashes the Echo Plus. It puts the Echo into the blue ring of death mode. Only a restart fixes it.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews"
"1551348153-17776","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","V","... the device itself very responsive and works well other smart devices like with the Wemo plugs and the Phillips ...","January 26, 2018","Pros
the device itself very responsive and works well other smart devices like with the Wemo plugs and the Phillips hue bulb that came with it.(all you do is put it in cut it on and discover device....and change the name to what you want).

the sound is really good...I don't need any extra speaker.
 the echo continues to grow and learn...love it.

Cons
because I am not in America things like weather,news and other location relations is difficult and annoying!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!, almost a deal breaker.
hopefully they start implementing international interests.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1551348492-18958","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Natalie","wonderful","September 21, 2018","I love being able to control my lights and electronics with it as well as have reminders, music, alarms, and the other cool features","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_163?ie=UTF8&pageNumber=163&reviewerType=all_reviews"
"1551350845-20814","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nancy W","Five Stars","February 4, 2018","Enjoying getting to know Alexa. Taking time to get things perfected.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_395?ie=UTF8&pageNumber=395&reviewerType=all_reviews"
"1551349063-20326","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","stacy","Five Stars","January 16, 2018","My hubby & kids are having a blast with Alexa.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_334?ie=UTF8&pageNumber=334&reviewerType=all_reviews"
"1551348386-18613","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Marcy S.","Versatile Product!","January 16, 2018","The built in hub is a great feature.  I am slowly adding smart bulbs to my house and it has been easy to group them.  I love the way the Echo Plus works with the two Echos I have in other parts of the house.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_120?ie=UTF8&pageNumber=120&reviewerType=all_reviews"
"1551348589-19301","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Marion","I am pleased with the performance of my Echo Plus","February 14, 2018","I am pleased with the performance of my Echo Plus. I’m sure it will do a lot more than what I have programmed it to do. I also ordered the instruction booklet to better understand it’s capabilities. I give it a 9.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_206?ie=UTF8&pageNumber=206&reviewerType=all_reviews"
"1551348306-18315","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Bob","What can you say it so much fun my wife is japanese but speaks a little english ...","September 5, 2018","What can you say it so much fun my wife is japanese but speaks a little english and she was teaching it new words. Great product thanks Amazon.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&reviewerType=all_reviews"
"1551348155-17781","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Joanne","The sound is excellent and this pleases me","November 21, 2017","The plus did not perform as promised.  It can not find my Phillip light bulbs or the Go light.  And they are sitting all in the same room?
The sound is excellent and this pleases me.  But the internal Hub is just not working.  I did try to call Tech service for help but the person (for the first time in my experience with the Tech Service) did not seem to grasp the problem or just was not able to figure out what to do.
Right now with Thanksgiving coming up, I'm busy preparing for company.  No time to dink with something like this.  NOT HAPPY !!","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews"
"1551348860-20285","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dave Degenhardt","She does everything I expected her to and is fun to have around","March 21, 2018","Alexa lives up to her advertisement. She does everything I expected her to and is fun to have around.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_329?ie=UTF8&pageNumber=329&reviewerType=all_reviews"
"1551348356-18503","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dee G.","LOVE IT! LOVE IT! LOVE IT!","November 3, 2017","LOVE IT! Having fun playing with Alexa and finding out what she can do. She also has an excellent sense of humor. When I didn't answer fast enough she said ""I guess you have something better to do like pick your nose"" .... LOL","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews"
"1551348808-20103","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Carol Schmitt","I love the game on state capitols as it allows me ...","January 25, 2018","I love the game on state capitols as it allows me to learn as I hve fun.  I also love the news brief, the history, the spelling of words, their definitions, and songs.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_306?ie=UTF8&pageNumber=306&reviewerType=all_reviews"
"1551348566-19218","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nick kamenelis","Five Stars","February 16, 2018","Awesome!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_196?ie=UTF8&pageNumber=196&reviewerType=all_reviews"
"1551348164-17813","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Sound quality is good for music","January 11, 2018","Sound quality is good for music, that's about it. Smart home functionality is worthless. I invested in smart bulbs for the entire house (mix of Phillips Hue and Cree), set up groups for every room, etc. Everything worked great for a few days. Then bulbs would randomly stop working, giving a ""device is unresponsive"" error in the app and a ""device with that name was not found"" error from Alexa. Echo devices will randomly show a red a ring and not respond to any commands a couple times a day. Group and device names stop working requiring me to re-learn every device with a new a name, create new groups with different names, etc. The two lights in my baby's room were originally grouped as ""Kristine's room"". They stopped working one day saying there was no group or device with that name. So I forgot all devices, reset them all, relearned and renamed them as ""baby's room"" which worked for a couple days, now neither of those group names will work and the group is called ""room 3"" which is just frustrating. After a couple hours on the phone with Echo support, they had me running around the house unplugging every echo in every room, then running around holding each action button, then running around resetting all the lights individually, nothing fixed the issue. Their response was that I needed to purchase a Zigbee hub and download the Zigbee app on my phone to control everything. The only reason I purchased this Echo Plus was because it has a built in Zigbee hub so I would not need a bunch of external hubs and multiple apps to run everything. I refuse to purchase another hub, etc. So now I just deal with it, running around the house every couple days spending an hour or two resetting each and every bulb, relearning them all, re grouping them all and testing them. It is much more of a hassle then anything, but I spent so much money on all the Echo devices and bulbs that I refuse to just let them not work.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews"
"1551348332-18414","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Joan","I am having trouble using this based on Apple products ...","February 28, 2018","I am having trouble using this based on Apple products...she can’t find Audible on my iPhone. Can’t play music from my voluminous iTunes library.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews"
"1551348539-19128","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Lael H.","Great base for connected home","February 15, 2018","Very good product, the addition of the hub helps reduce the number of extra devices floating around the home.  Having had a Dot before, this is a great add-on and upgrade to my connected home.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Plus-built-Hub-Generation/product-reviews/B015S1SWLO/ref=cm_cr_arp_d_paging_btm_184?ie=UTF8&pageNumber=184&reviewerType=all_reviews"
