web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551346669-14966","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","mary e.","great speakers for sound,nice size screen","June 25, 2018","This product is definitely a winner,I love the fact that I can listen to music, get recipes,watch videos very quickly by just asking Alexa to get them for me. Nice size screen, great speakers. All and all everything I expected.I love the fact that if someone you know has one, you can video chat","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_318?ie=UTF8&pageNumber=318&reviewerType=all_reviews"
"1551346171-13210","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","lmontan","I got this for YouTube and is not longer working ...","January 9, 2018","I got this for YouTube and is not longer working with the services (I don't care the issues Amazon have with Google) it was advertise to work!! with YouTube.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_99?ie=UTF8&pageNumber=99&reviewerType=all_reviews"
"1551346365-13907","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","RLM AZ","Doesn't dim enough at night!  Otherwise very nice.","August 10, 2018","Nice unit, easy to see and read.  Like being able to see short videos regarding news and other stuff.  Not for watching movies on such a small screen - at least for me.  Easy setup.  However, I already had one of the first units that they made which made things very simple.

You can ask Alexa to turn off the screen at night if the light is too bright - but then the clock goes away - but the screen will go dark.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_186?ie=UTF8&pageNumber=186&reviewerType=all_reviews"
"1551346233-13438","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Carol11944","Don't need to be internet whiz to use.","January 9, 2018","I love the Echo Show.  I now own 2 one in kitchen one in living room.  Overall it is really easy to use.  Occasionally I have difficulty asking question correctly to get answer and I need  to re-pharse.  for answer or response. Having 2 makes it easier since I love being able to call family and having a video call. I also used at Christmas Eve dinner to let everyone know food was ready and they should come to kitchen now. I am not a expert at internet connections but I am able to figure out most things I want to use.  .The children and grand children were impressed that I could use as drop in from room to room.  Makes my life easier,","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_127?ie=UTF8&pageNumber=127&reviewerType=all_reviews"
"1551346826-15501","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sarah Thompson","Highly recommend, I actually want more!","January 11, 2018","Love it, love it! I got two of these, one for my house and the other for my parents. We video chat almost daily. I use the music and video features daily. We are already over the novelty of most of the games but I love having weather and news updates. Alexa doesn't always understand me but she's learning.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_385?ie=UTF8&pageNumber=385&reviewerType=all_reviews"
"1551346557-14610","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Vic Tchapari","Bad Speaker","October 8, 2018","I like it, perfect for me as a wake up Alarm, the big down side is the Speakers are very bad, I can't enjoy listing music on it, horrible, need improvement in understanding command, every time I said Master Bedroom ON, keep telling me about the weather, I did not ask the weather I ask to turn the Lights ON, But keep giving me the weather, Thanks","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_274?ie=UTF8&pageNumber=274&reviewerType=all_reviews"
"1551346274-13583","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","William S.","Anything and everything is important to know when you choose to purchase electronics such as these .","May 9, 2018","The Echo Show will be on my gift list from the first one that i ordered in February for  my sisters birthday till next year my goal  will be to make  the  Echo Show a gift 🎁 my entire family .This means a purchase for at least twenty of them . The  Echo that I received on Saturday afternoon is for my MOTHER for Mothers Day 2018 !Cheers.  The only thing I don't like is that it should be equipped with accessories . I'm praying that the unit itself will not be changed until  maybe 2020.????","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_145?ie=UTF8&pageNumber=145&reviewerType=all_reviews"
"1551346512-14455","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Stormy","Very useful","December 19, 2017","I love this product but I'm upset that it has gone down in price so much already after owning only a few weeks.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_254?ie=UTF8&pageNumber=254&reviewerType=all_reviews"
"1551346171-13211","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Larry F.","Save your dollars— too many issues","May 13, 2018","I want to like it— love my echo dots, but I cannot.

I purchased the show so that I can view who is at my door through my Ring doorbell.  All is set up, and was working.  Then when I need it, every time, Alexa thinks and thinks and then says,  hmm it’s seems that isn’t working right now.

Also, voice recognition is pathetic.  I can stand in front of my show and say “Alexa” and one of my other devices will respond from another room while the show sits there looking pretty, flashing it’s ads, never even recognizing I am in the house.

Save your money.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_99?ie=UTF8&pageNumber=99&reviewerType=all_reviews"
"1551346378-13956","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Joe","Echo Show works well","September 3, 2018","The item does what it is supposed to do but would love to see a little more sophisticated model.
HD Screen
Adjustable angle
Way to move the inset image or perhaps a small 2"" screen somewhere else on the unit so it does not interfere with the full image when video calling
Rechargeable battery so it could be moved to different areas for video and audio calls
LIttle sleeker and thinner design","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_192?ie=UTF8&pageNumber=192&reviewerType=all_reviews"
"1551347013-16140","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","FARmom2B","Love my Echo Show","October 10, 2018","Just set up my Echo Show and having a blast.  This is a great device and so easy to use.  It can answer any questions, tons of music and the trivia questions are fun.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_465?ie=UTF8&pageNumber=465&reviewerType=all_reviews"
"1551346891-15722","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Milagros Cuellar","Love ❤️ your show","January 9, 2018","Nice on your night stand it’s very nice looking you could glance at the time or ask Alexa
It dims at night so brightens doesn’t annoy you you can listen to music 🎶 news watch prime movies 🎥 and videos on cooking etc yes I do love 💕 my echo show","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_413?ie=UTF8&pageNumber=413&reviewerType=all_reviews"
"1551346531-14512","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dan","great addition to the Alexa family","February 19, 2018","I've gotten hooked on Alexa and this version with the screen is great!  Great sound to boot!  The only questionable thing is the screen likes to be on all the time.  You can tell it to turn off but it eventually comes back on.  There doesn't seem to be a way to keep it off so probably not a good choice for a bedroom.  I'm still trying to figure out the algorithm.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_262?ie=UTF8&pageNumber=262&reviewerType=all_reviews"
"1551346562-14627","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Set up was super easy, but I really dislike this","February 27, 2018","Set up was super easy, but I really dislike this.  Really does nothing special.  Yes, I thought it would be nice to facetime while I'm cooking and things like that but my contacts won't synk.  Went through troubleshooting multiple times also.  SO if I say, Alexa call ""Bill,"" she tells me there is no contact for Bill.  Looking further into this, it tells you that you can only connect to people who have an echo device and have the Amazon Alexa app.  I even purchased the Echo Connect that plugs into your land line thinking that would help, nope.  Do not purchase this unless the contacts you want to facetime with have the Alexa App on their smart phone and a registered account.  If you just want this for basic, ""Alexa, what is the weather of the day,"" then just get the regular Echo or the Dot and save yourself a ton of money.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_276?ie=UTF8&pageNumber=276&reviewerType=all_reviews"
"1551346843-15544","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rick","News Updates, Music and so much more.","February 15, 2018","I got my Echo Show around Black Friday 2017. So far it has met my expectations. However I was unable to blutooth to a first generation Harmon-Kardon Onyx speaker.
As for smart home devices, it works great with my Philip Hue lights, Nest Thermostats and recently added Ring Doorbell and Ring Spotlight. Response to this added devices is quick and I like that my kids can ask Alexa to shows them the Ring Doorbell camera and see who is at the front door before they slide to the front door and open it without first checking.
Adding a whole home WIFI is highly recommended and I suggest eero 2nd Generation.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_391?ie=UTF8&pageNumber=391&reviewerType=all_reviews"
"1551346658-14924","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Frederick Lee Porter","Can I get this repaired or replaced?","December 10, 2018","The product started fading in and out, for over 2 months now... looks like possible refurbished.  My other family members have one with  o issues and has had theirs longer than I. I like that I can communicate with family long distance so I only want it fixed.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_313?ie=UTF8&pageNumber=313&reviewerType=all_reviews"
"1551345990-12584","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Elizabeth","Poor Customer Service and incompetent technical support","December 6, 2018","I purchased an Echo Show July 16th but I did not get to open the package till November 26 as a result of traveling.  When I attempted to activate the Echo Show, it did not work.  After contacting Amazon's technical support department, they suggested I send it back for a replacement.  After waiting an unreasonably amount of time, I received the same device without the wall adaptor.  I called amazon expecting them to send me at least the adaptor that came with the Echo Show but I was told that I would have to order one and they would gladly send me another one.  I was further told that for my inconvenience they would not charge me for the adaptor.  Well, how nice of them. they shouldn't charge me anyway,because it was their incompetence that caused me not to have an adaptor.  After speaking to several kind foreigners, I was transferred to customer service where I spoke to ""Rally"", a fellow American who was very condescending and refused to allow me to speak to his supervisor.  This is a tragedy any time a person makes a purchase and then is expected to have to buy their incompetent service and deal with inaptitude personnel.  The CEO of Amazon should be aware of how his customers are being dealt with.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1551346940-15884","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Luis Nunes","Five Stars","July 18, 2018","Very Cool. Daughter just found that she can ask for movies...","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_433?ie=UTF8&pageNumber=433&reviewerType=all_reviews"
"1551346960-15946","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","NOLA 2100","Repair or replacement","January 5, 2019","The Show worked great for a month or so. Alexa work fine , but the screen constantly jumps.
I can't find where to send it for warrenty work. Amazon makes finding who or where to send it, is like looking for a needle in a hay stack. Please tell me who and where to send this show to for repair or replacement.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_441?ie=UTF8&pageNumber=441&reviewerType=all_reviews"
"1551346405-14062","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","I use it everyday","February 14, 2019","I keep mine in the kitchen and use it everytime I need a recipe. Or I watch hulu while i'm preparing food or watching/ listening to YouTube.  I can't ask something's like I can with Google but I can open Google and surf for answers.  I haven't used it to video chat because I don't know anyone who has one to chat with. I love it and want to buy another one","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_205?ie=UTF8&pageNumber=205&reviewerType=all_reviews"
"1551346203-13335","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","B. C. V.","So much potential; so much disappointment","October 4, 2017","I have all versions of Alexa, and this one is by far the most disappointing. I often have to ask the same question multiple times, and many times it does something completely wrong. With the loss of YouTube, it's even less appealing than before. It's disappointing that this version has hearing problems, because it should be totally awesome for showing recipes, shopping lists, etc. Instead it acts like a random response machine, often exposing me to wonderful historical people or facts about the world I'd never know otherwise, but also pissing me off in the process. I still love the echo and echo dot though. Those things rock!","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_114?ie=UTF8&pageNumber=114&reviewerType=all_reviews"
"1551346551-14584","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Krystal","My favorite black box","January 25, 2018","This device is the best! I'm not a big fan of most of the echo devices until I found this. My complaints are very minimal. I'm not a fan of having to keep it plugged in as it gets moved from room to room. And thy lack of things like YouTube. Also the daily planner could be better. I was looking for something easier to set up thought out my day. Not so much a calendar feature. Still hands down awesome!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_271?ie=UTF8&pageNumber=271&reviewerType=all_reviews"
"1551346335-13794","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Ron Prusa","Have Many Fine Echo Products But I think the Show Was Rushed","September 20, 2017","I've had the Echo Show since it came out day one. It just doesn't sound as good as the Echo. Sound is pretty unidirectional and the bass sounds like it's coming out of a box. The Show could be slicker looking. Looks like a small projection TV. I own many Echo products and love them but I think this was a little rushed. Hopefully the video conferencing works good. Going to give one to my family in Chicago.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews"
"1551346128-13087","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Ian","The Jetson Video phone is here!","August 30, 2017","I love the drop in video and calling on this, Jetsons eat your heart out. It works really well. The touch screen is great and the speakers awesome for such a small device. The small downside is that its pickup of my voice from the other side of the room is not quite as good as the original echo I had but to be honest I am probably going to plug my now spare echo dot in and let the near field magic do its work. Amazon improve the mic and you have a perfect product but I am really nit picking as I was spoilt by the Echo but that could not do the whole video thing, it also could not show me recipes on screen in the kitchen which is the 90% use case for this version for me.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&reviewerType=all_reviews"
"1551346975-16006","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","E. Hoffman","It's not really great. The night mode is too dim","June 13, 2018","Bought this for use in the bedroom as an alarm clock.  It's not really great.  The night mode is too dim. I'd like the night mode to just show the time in a massive font.  The sound quality is great.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_448?ie=UTF8&pageNumber=448&reviewerType=all_reviews"
"1551346320-13738","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Geeky","Really like the Show except for one CRAZY thing","January 28, 2018","Really like the Show except for one CRAZY thing ... the ""Try 'Alexa, blah blah blah ... '"" suggestion alwys in view on the home screen. There is NO setting for this in either the app or Settings inside the show (swipe down). I found MANY users also very disappointed by this on the internet. NO turning everything off in the options and rotation to single will not get rid of it ... it's always there. AWESOME tool EXCEPT for that. Would be 5 stars ... but 3 now. Amazon, a simple option to disable this suggestion PLEASE!!!","3.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_165?ie=UTF8&pageNumber=165&reviewerType=all_reviews"
"1551346994-16077","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","michelle winston","New Tech in the house.","August 9, 2018","My sister bought me this Echo and I love it. Slowly but surely I'm getting use to asking Alexa questions. Eventually, I will use Alexa to place orders, that will be so cool.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_457?ie=UTF8&pageNumber=457&reviewerType=all_reviews"
"1551346146-13144","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","C. Pomeleo","Meh","October 6, 2018","In less than 50 days this thing started flashing and becoming unusable. Sad cuz it could be such a cool little machine. I have 5 Alexa Echo devices in my, and I was the most disappointed that this died so fast. Not enthusiastic about the return policy either. If it dies you have to send in to tech support so they can diagnose it.
I don’t like that. I’ve had it less than two months and it shouldn’t have died already.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&pageNumber=91&reviewerType=all_reviews"
"1551346527-14496","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Shawn H.","Great Addition to Alexa Home Group","July 11, 2018","Great addition to our Alexa family. Love the screen and sound. Like many others, I do wish we could remove the suggestive ""Try...."" Amazon Alexa text from screen. It is not needed and distracts from your home screen and slide shows.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_260?ie=UTF8&pageNumber=260&reviewerType=all_reviews"
"1551346450-14228","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Eric Z.","Waste of money","September 16, 2018","This thing sucks, won't connect to my arlo even though it says it will and the skill is rated 1 star. No YouTube, pretty much only Amazon prime videos. Buy a cheap laptop, a tablet, literally anything else and don't buy into this product. Makes a subpar $130 clock or great at watching movie trailers. Returning this thing and never looking back.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_226?ie=UTF8&pageNumber=226&reviewerType=all_reviews"
"1551346211-13357","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","LukeyLu","OK for 1.  Awful with 2 or more devices.","July 13, 2017","We took the bait and bought 2 Shows.  (I was confident that Amazon would produce a quality product).  Wrong.
Here is my experience:
1)  I spent over 2 hours with tech support trying to get my devices to accept calls from each other.  Setting aside the fact that English is not the first language of tech support plus the fact that they apparently have limited if any experience with the product, it was at times incredibly difficult and frustrating to understand what was being said.  I lost track of the number of times I had to say ""I don't understand what you said"".
2)  Each contact person I spoke with REQUIRES:  spelling my email address, slowly pronouncing my name, stating my account name,  repeating my house number, street address, city and state. I ended up doing this 4 times as I was 'shuttled' to someone who was a more advanced 'tech support' person.  Plus I had to repeat the entire reason I called to each person.  Hello?  Here is an idea:  ""Share the caller's information with other employees as the call is passed up the support line.""  Can't you use AWS to solve this problem?
3)  It turned out that the inability to call another Show device was the result of needing to link to a second account which would be connected to the 2nd Show device.  OK.  That worked.  (It took 1.5 hours to figure that one out)
4)  This begs the question ""Do I need a separate account for each Show I purchase?  What if I want a 3rd in my kitchen?
5)  So, I call tech support ... again.  They inform me that I do not need another account for a 3rd Show but I do need to 'turn on' Drop-In.  If I do not have Drop-In turned on it will not work?  Huh?  Why is that?  They can not say.
6)  The summary of this situation is that as 'kewl' as the produce idea is, Amazon Show is not ready for real customer use.  (It probably works well if you want to purchase just 1; but given their enticing offer of $100 off if you buy 2, I must say ""If that is your need, look elsewhere."")  They should have a)  trained their support staff on the product and it's features and b) beta tested multiple product use.  But, apparently Amazon uses it's customers as beta testers.

I am returning my devices.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_117?ie=UTF8&pageNumber=117&reviewerType=all_reviews"
"1551346360-13889","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","David L Byrer","Hands down this is the top of cool things to have","April 26, 2018","Hands down this is the top of cool things to have.... when our great granddaughter drops in on us...it makes our day... everything is yours for the asking ... current weather, quality music with rich sound, interactive games that entertain our whole family connects to my Amazon Fire Tv....don't tell Amazon but if the price of this Gadget went up 10X and I had to replace it.... I would pay the price!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_184?ie=UTF8&pageNumber=184&reviewerType=all_reviews"
"1551346499-14406","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","UrAvgUser","Calling feature needs improvement","July 8, 2018","I recently bought this mainly to talk to my parents via the drop in feature and voice/video calling. Unfortunately, the audio quality is poor and keeps breaking plus it’s hard for others hear my voice during calls due the low sound (as if I’m speaking from miles away). I was really hoping to like this device as I’m already well integrated into Alexa ecosystem, however not being able to use the calling feature reduced the value proposition of echo show significantly.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_248?ie=UTF8&pageNumber=248&reviewerType=all_reviews"
"1551346997-16082","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","RedRebelChick","Easy setup, easy use and able to view variety of home security cameras!","June 6, 2018","Impressive!
We already have the Spot, but it doesn't show Blink camera's, yet.......
I wanted something that will show me ALL my security cameras in one place, and I could just voice activate to show each one.
I finally found it!
This was on sale, and I jumped on it.

First off, I can now see my 2 outdoor Nest cams, 2 XD Blink Outdoor cams, a Logitech outdoor cam, and our Ring Doorbell.  All we have to do is tell it to 'show me xxxxx', and there it is!  The large screen is perfect to set on top of our entertainment center and view from 15 feet away.

With the Ring, when someone rings your doorbell or there is motion, it will not activate this device.  Ring hasn't perfected that yet.  You have limited settings for the cams, using this device, but you CAN view all of them.

Yes, they time out after 30 minutes.  This device isn't really made to be a security 24/7 monitor.  You would get burn in!

Using this device for other than viewing our cameras is an awesome addition to our living room.
If we need to add something to our Fresh order, just speak it. :)

BE AWARE:  If you put this close to your speakers for your local TV, the news people LOVE to say ALEXA for some reason.  Which will activate it.  We changed our activate word to Echo and there have been far less 'ghost' activations.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_458?ie=UTF8&pageNumber=458&reviewerType=all_reviews"
"1551346578-14685","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Screen flickers and shakes.","July 16, 2018","Like the concept but for as much as I paid for the device the screen sucks. Flickers and shakes. I bought 2 extras for family members and theirs does the same thing.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_283?ie=UTF8&pageNumber=283&reviewerType=all_reviews"
"1551346769-15319","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Proud Grandma","LOVE IT!","September 24, 2017","Love it, love it, love it.  Don't know how I survived without it.  Every couple of days I find something else it will do for me.  I have the original Echo and loved it but I love the show even more.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Echo-Show-1st-Generation-Black/product-reviews/B01J24C0TI/ref=cm_cr_arp_d_paging_btm_362?ie=UTF8&pageNumber=362&reviewerType=all_reviews"
