web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551345276-11364","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","artanderin","UPDATE: Doesn’t work-not pairing","December 19, 2018","I am unable to pair my phone with the echo show. The app doesn’t offer this product and I can’t use it to its full potential.

After posting this review Amazon tech support called within about 15 minutes. They were very helpful in fixing the problem and as of now our echo show seems to be working great! I really appreciate the customer service and the friendly assistance they provided.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_124?ie=UTF8&pageNumber=124&reviewerType=all_reviews"
"1551345118-10810","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Graeme Thomson","Ummm wow","December 17, 2018","Amazon has another hit on there hand with this device. the size is good for what it is the screen is clear and sharper nd yet you don't get a lot of choppy video.
As a dedicate Skype terminal... why has it take so long this is the video calling device promised in all those old movies.
the one feature I would add is a video out ... ideally controllable (Alexa put video on the TV)","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&reviewerType=all_reviews"
"1551345444-11932","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kara","Things you didn't know you needed.","December 30, 2018","Trust me, you need this","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_195?ie=UTF8&pageNumber=195&reviewerType=all_reviews"
"1551345437-11905","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Miles Kingston","Much better than the first edition","December 14, 2018","Much better screen, and audio capabilities.  Makes video conferencing a much better experience!  Great to be able to ask Alexa to play Thursday Night Footbal and watch it on this device!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_192?ie=UTF8&pageNumber=192&reviewerType=all_reviews"
"1551344997-10416","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","NEED A SMART PHONE TO HOOK UP CONTACTS Amazon please address this","November 8, 2018","Bought two of these I  was going to give one to my wife and one to her 90 year old mom so they could video talk. I am thinking of  returning them as you can't hook up two, to one cell phone. This is not good! 'I'm trying an end around by using someone else phone  in the family but it's very inconvenient. WHY CAN""T WE JUST USE THE APP TO ADD CONTACTS!!!!!!!!!!!!!!!!!!!!!!!!!  NOT happy so much time and aggravation. I will say this we like what it does as far as the things it does.  BUT I purchased them for one main reason and if we can't use it for that it's going back I don't need a 250.$ alarm clock.","2.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1551345480-12015","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","CustomKeem","Product research needed on my part","January 14, 2019","Liking the product. Will have to educate myself on more uses of the screen.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_206?ie=UTF8&pageNumber=206&reviewerType=all_reviews"
"1551345159-10953","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Glaumeyer","Works ok","December 29, 2018","Got it so I can view my cameras it works fairly well just takes a little longer to get the view then I would like","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&reviewerType=all_reviews"
"1551345272-11345","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Robert H.","sound quality","January 30, 2019","I am finding out all the options that it will do, am very pleased with it to this point and love the sound","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_122?ie=UTF8&pageNumber=122&reviewerType=all_reviews"
"1551345553-12265","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","T. Mathis","Good Speakers","January 11, 2019","Sound system is great!
Love the convenience,  doesn't pick up when television commercial advertises 'Alexa'. Best investment!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_237?ie=UTF8&pageNumber=237&reviewerType=all_reviews"
"1551345344-11599","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Love it","December 9, 2018","Very much love it. Fills the room with sound.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_154?ie=UTF8&pageNumber=154&reviewerType=all_reviews"
"1551345542-12224","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Great new echo","November 21, 2018","Arrived on time and no issues...opened box plugged it in..took less than.2 minutes to setup and had been wonderful...we now have 4 echo products and enjoy every one of them","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_232?ie=UTF8&pageNumber=232&reviewerType=all_reviews"
"1551345433-11888","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kay","Love Alexa!","January 22, 2019","I honestly am so happy that I got this! I was very hesitant because of the price but I absolutely love Alexa!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_190?ie=UTF8&pageNumber=190&reviewerType=all_reviews"
"1551345374-11676","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Great in the kitchen","February 14, 2019","Had my doubts but love having in the kitchen
Also works with Hulu","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_163?ie=UTF8&pageNumber=163&reviewerType=all_reviews"
"1551345374-11674","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Pumpkin","Sounds better and also can see it","January 16, 2019","When playing music, it shows lyrics and sounds much better than echo I have for two years. Picture quality is also very good. I want to have another one at work. I will wait till special price sale.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_163?ie=UTF8&pageNumber=163&reviewerType=all_reviews"
"1551345561-12301","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Cherlynann","Gift from kids","January 18, 2019","Was a present love it makes everything more enjoyable","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_241?ie=UTF8&pageNumber=241&reviewerType=all_reviews"
"1551345404-11790","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","JZ","Great itt","December 26, 2018","Works great.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_177?ie=UTF8&pageNumber=177&reviewerType=all_reviews"
"1551345507-12115","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","aldude","Needs apps like the fire tablet.","January 6, 2019","Needs apps you can touch like the fire tablet.  No support for direct tv live.  Needs better integration with Ring.","2.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews"
"1551345043-10536","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","I Got It, Amazon: Echo Has a Ton of Skills to Try","November 12, 2018","The Echo Show is a great device nearly ruined by a poor software decision by Amazon.

The device sounds great, is easy to set up, and is dead simple for home automation purposes.  However, the bottom of the screen is interrupted by a constant advertisement from Amazon to try various Echo skills. This cannot be shut off.  It's always there ruining the screen.  It nearly caused me to dump the Echo ecosystem entirely and switch to Google (I still may...).

If the constant advertisement doesn't bother you,  consider this a 4/4.5 star review.  I, however,  believe I should be able to control all of the screen real estate and should be able to shut off things I don't like.","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews"
"1551345062-10607","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","RickO","Hope they make improvements","February 14, 2019","The connection and video  from show to show isn't very good. The picture of the caller, you, at your location shown as a smaller picture in the corner is very sharp.
The app isn't user friendly. Doesn't lend itself to much help when issues arise.
I've purchased 4 units and have trouble connecting all of them so we can video call. The newest of them calls only one way, when I call it tells me that the party I called didn't pick up when they are actually waiting by the show for a call.

Hope this gets better, after buying four of them , kinda of expensive, it seems I will be using the phone. Has not been a good experience. My next move will be calling Amazon help.

I will update again if my feelings about the show changes.","2.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews"
"1551345516-12149","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","bradley mcdowell","Apps","October 26, 2018","Where is espn or Netflix? Hulu is a nice start","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews"
"1551345008-10461","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nicole","It's alright","December 7, 2018","I wouldn't waste my money on this again unless someone else you know already has one. Just get the Facebook portal where you can call/video and it has alexa built in. This product is not worth it and I would return it if they didn't have a 7 day return policy. Doesn't even play the songs I ask it to either (using VEVO). Supposedly you can video chat on skype but surprise you have to pay for it! AND it doesn't even work. You would think being the 2nd generation that it would be a lot better than what it is. I own 4 other echo devices and the only thing different about this one is you can see/hear what its talking about rather than just hearing it.","1.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1551345511-12132","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer Joe R.","A giant leap in quality.","December 12, 2018","I love the screen size, and the sound quality.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews"
"1551345049-10564","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Azphxguy","FANTASTIC!","January 2, 2019","I've had an Echo Spot for a long while but wanted a larger screen. While the spot is PERFECT for a desk, or a nightstand, the Echo Show is great for entertainment (however my Echo Show is right next to my bed ass well...lol). I LOVE this. Bright screen, lots of color, and easy to use. You can  completely turn off the screen by voice if it's next to your bed, or set it to dim really really low. On the lowest auto brightness setting this gets dark enough for me to sleep without disturbing me.

The sound is the best of any device I have so far. It also comes with Silk and Firefox for browsing, enabling you to do just about everything from it!

Paired great with my bluetooth mouse & keyboard. Convenient for twitter, FB, and other sites. Also paired quickly to my phone, earbuds and external speakers.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1551345587-12394","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","A good addition to an Alexa home","January 12, 2019","Good fun.  Lots of neat ideas scroll across screen and news tidbits","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_253?ie=UTF8&pageNumber=253&reviewerType=all_reviews"
"1551345213-11149","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jwags","Amazing echo","February 22, 2019","Amazon Echo Show 2nd gen is amazing.  Does more than I ever thought it could.  I love the fact it’s easy to check the temp outside.  Sound is great when listening to music, and the lyrics on screen keep me from sounding like a fool as I sing along.  So much more it’s easily worth buying, Moved our original echo to a different room now have whole house echo coverage. :)

Thinking about buying a second already!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_97?ie=UTF8&pageNumber=97&reviewerType=all_reviews"
"1551345055-10585","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Laura Huber","Alexa finally works, don’t put it on an extended network","January 11, 2019","This is the 2nd one I purchased of the 2nd generation echo show.  I purchased this one because the first one I bought stopped responding after 5 hrs.  This one did the same thing.  So, then I wanted to try and resolve the issue.  The support team didn’t have any answers since I had called them the first time.  So, I looked online for help.  One person said to turn on the Do Not Disturb under settings and this didn’t work.  Another person said to check the network.  So, the echo show was on an extended network (we have a repeater to get a better signal).  I took it off the extended network and put it on the main network and it works fine.  So, I still had the first one and did the same for that one and now it works fine.  Three days in and they are both responding every time.  Awesome!

Also, I had purchased a google home hub and it doesn’t work well with an iPhone.  It’s more difficult to set up and sync then Alexa.  I do like the fact that the google home hun read recipes step by step and pauses until you’re ready to continue.  But, ALEXA my favorite.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1551345203-11107","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Major improvement","February 17, 2019","OMG, this is so much better then gen 1, sound is fantastic with great Bass and volume. I am pretty sure I will be trading in my gen 1's or the New Gen 2. The larger screen is so easy on the eyes, and the HD quality is fantastic. if you don't have one of these you are really missing out on something very special.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews"
"1551345593-12418","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mary","It works great!","January 9, 2019","I love it and was so easy to set-up!","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_256?ie=UTF8&pageNumber=256&reviewerType=all_reviews"
"1551345062-10609","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Lindsey Marquardt","Soooooooo frustrating","February 10, 2019","I love my amazon products and am slowly connecting everything in my house. I have multiple Alexa devices. The show is the most expensive and the most worthless. It is so frustrating that I want to return but passed return date. It can’t find anything and when you finally get where you want to go, like a recipe, as soon as you turn to get an egg it goes to home screen.  My daughter asked me why I was yelling at Alexa. Don’t waste your money on this. It is completely useless.","1.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews"
"1551345118-10811","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Edward J. Buttler","Good Improvements","October 21, 2018","The larger screen makes viewing so much more clearer and easier to see from a distance. The sound quality
is very good, much more balanced than the previous version, I have both. A good step forward.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&reviewerType=all_reviews"
"1551345163-10973","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Joel","Awesome","November 8, 2018","Awesome upgrade over the original Show.  Sound kicks butt and picture is great for a smaller screen.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&reviewerType=all_reviews"
"1551345135-10874","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","920915","Don’t listen to rock music.","December 8, 2018","Sound quality would be great if not for the constant rattling of the speakers from the base.
EDIT: The rattling quiets down when atop a softer surface than a countertop. I also received a call from Amazon explaining how to turn down the bass from the app. That seems to have helped the rattling from the countertop. All in all, it does what I want it to do and the sound, when not rattling, is far and away better than my phone or the dot I was using previously. I also like that I can tell it what I want to play and don’t have to interrupt what I’m doing. The lyrics when playing music is also a big bonus.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&pageNumber=63&reviewerType=all_reviews"
"1551345066-10625","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","jmscott","We love the easy instant access to weather, music, recipes, and abundance of skills","November 23, 2018","Mu husband does not know how to power up a computer. He is not interested in technology tools. However, he loves the Amazon Show because it us always on and the voice recognition works. I created music playlists for each of us and he can now play his favorite music without my assistance. I love the ability to add items to my shopping list and add appointments to my calendar while washing dishes. My husbands To Do list is easily updated. When we play games like Jeopardy, you cssn read the questions and see the answers all at the same time. I'm hooked and love the convience of the Alexa products. We now have an Echo Show for the kitchen, an Echo Spot for the bedroom, an Echo 2nd gen for one of the bvathrooms and the garage. My kids are each getting an Echo Show for Christmas for their homes. Thanks Amazon for making these products affordable.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
"1551345083-10691","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Howard","A worthwhile upgrade.","February 25, 2019","Replaced the original Echo Show with the Second Gen because it was too good a deal to pass, reduced price, 25% for trading in old Show and a $30 gift card.  Like the larger and more vibrant screen.  Sound is a little big on bass to suit my taste, but the equalizer allowed me to adjust that very easily.  Alexa seems a little faster on the responses on this 2nd Gen Show, although the touch screen maybe not so responsive as the original Echo Show.  A worthwhile upgrade.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&reviewerType=all_reviews"
"1551345108-10776","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","D. Black","You won’t be disappointed","November 25, 2018","We bought 2 of these.  One for the kitchen and another for the game room.  We absolutely love them.  We have 5 echoes overall and use them multiple times a day.  Drop in, announcements, and reminders are just some of main uses we have for these.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews"
"1551345408-11804","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","fredgo","Great quality product.","December 30, 2018","Sound is excellent.  Powerful.  Great for listening to music especially for the fact that the lyrics are displayed, revealing unclear words and phrases. I also use it to view Prime Video movies, answer questions, display photos and have it paired to my Ring Video Doorbell 2.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_179?ie=UTF8&pageNumber=179&reviewerType=all_reviews"
"1551345544-12232","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","vette","Not the Smartest","January 12, 2019","Alexa is NOT as smart as Google. Too many ""I don't know that"" answers to what would seem to be simple questions.","2.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_233?ie=UTF8&pageNumber=233&reviewerType=all_reviews"
"1551345172-10998","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Marie Painter","Ads are much more enticing than reality.","January 5, 2019","Primary purpose was to allow live conversations such as Skype, Hangout etc.  This has proven cumbersome if not impossible.  Also e-mail was received offering a smart plug for $4.99 with a deadline date and for new owners only.  Instructions were to as Alexa to order one for the new owner.  Alexa could not respond to the request at the reduced price.  Additionally I asked Alexa to play ""You'll Never Walk Alone"" from Carousel.  It started the remastered version but stopped half through.  My recommendation would be to buy the much cheaper Echo product and forget the high priced ""show"" item.","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_78?ie=UTF8&pageNumber=78&reviewerType=all_reviews"
"1551345142-10902","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","ToujoursMoi","Echo Show","January 14, 2019","I love it! I am discovering new ways to use it each day. Asking questions, listening to music (and seeing the words), jokes, spellings . . . the list goes on and on. I am sure there is a lot more for me to discover. I haven't tried any of the ""smart"" plugs, camera, etc. but that is to follow.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&reviewerType=all_reviews"
"1551345342-11591","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Joseph F. Pepper","Still learning","November 30, 2018","Thankfully Amazon put a note on there so you can ask what alexa can do.  The kids have it figured out, will be glad when they can have it in my car!!!","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_153?ie=UTF8&pageNumber=153&reviewerType=all_reviews"
"1551345323-11533","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Robert M Pena","Great addition to the home","January 9, 2019","Great screen size.  Very good sound. I wish that it had access to DishAnywhere","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_145?ie=UTF8&pageNumber=145&reviewerType=all_reviews"
"1551345113-10792","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","K Kosyla","Very Useful","January 28, 2019","I will start with... I haven't fully learned all of the capabilities. I received the show as a Christmas gift.
There are quite a few questions that Alexa can't help with.  On the positive, the voice recognition is really good (although others are improving Alexa beats them by a mile... i.e. my vehicle and siri).  I also love the shopping list feature. I downloaded the Alexa app on my phone and now my list is with me when I go (saves me from forgetting to take the paper list and then forgetting what I needed).","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Show-2nd-Gen/product-reviews/B077SXWSRP/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&reviewerType=all_reviews"
